year,month,report begin date,report end date,region,type_egg,price unit,environment,price avg
2019,August,8/3/2019,8/9/2019,National,Large White,Per Carton,Organic,3.99
2019,August,8/3/2019,8/9/2019,NorthEast,Extra Large Brown,Per Carton,Organic,4.49
2019,August,8/3/2019,8/9/2019,NorthEast,Extra Large Brown,Per Carton,Organic,4.99
2019,August,8/3/2019,8/9/2019,NorthEast,Extra Large Brown,Per Carton,Conventional,2.49
2019,August,8/3/2019,8/9/2019,NorthEast,Large Brown,Per Carton,Organic,3.11
2019,August,8/3/2019,8/9/2019,NorthEast,Large Brown,Per Carton,Organic,3.9
2019,August,8/3/2019,8/9/2019,NorthEast,Large Brown,Per Carton,Conventional,2.49
2019,August,8/3/2019,8/9/2019,NorthEast,Extra Large White,Per Carton,Conventional,0.79
2019,August,8/3/2019,8/9/2019,NorthEast,Extra Large White,Per Carton,Conventional,3
2019,August,8/3/2019,8/9/2019,NorthEast,Large White,Per Carton,Conventional,1
2019,August,8/3/2019,8/9/2019,NorthEast,Large White,Per Carton,Conventional,2.4
2019,August,8/3/2019,8/9/2019,NorthEast,Large White,Per Carton,Organic,3.99
2019,August,8/3/2019,8/9/2019,NorthWest,Large Brown,Per Carton,Organic,2.95
2019,August,8/3/2019,8/9/2019,NorthWest,Large White,Per Carton,Conventional,0.82
2019,August,8/3/2019,8/9/2019,NorthWest,Large White,Per Carton,Conventional,2.99
2019,August,8/3/2019,8/9/2019,NorthWest,Medium White,Per Carton,Conventional,0.88
2019,August,8/3/2019,8/9/2019,SouthCentral,Large Brown,Per Carton,Organic,2.42
2019,August,8/3/2019,8/9/2019,SouthCentral,Large Brown,Per Carton,Conventional,2.99
2019,August,8/3/2019,8/9/2019,SouthCentral,Large Brown,Per Carton,Organic,3.18
2019,August,8/3/2019,8/9/2019,SouthCentral,Large Brown,Per Carton,Conventional,2.69
2019,August,8/3/2019,8/9/2019,SouthCentral,Extra Large White,Per Carton,Conventional,0.88
2019,August,8/3/2019,8/9/2019,SouthCentral,Large White,Per Carton,Organic,1.99
2019,August,8/3/2019,8/9/2019,SouthCentral,Large White,Per Carton,Conventional,0.98
2019,August,8/3/2019,8/9/2019,SouthEast,Extra Large Brown,Per Carton,Conventional,2.49
2019,August,8/3/2019,8/9/2019,SouthEast,Large Brown,Per Carton,Organic,2.62
2019,August,8/3/2019,8/9/2019,SouthEast,Large Brown,Per Carton,Organic,4.72
2019,August,8/3/2019,8/9/2019,SouthEast,Large Brown,Per Carton,Conventional,2.49
2019,August,8/3/2019,8/9/2019,SouthEast,Extra Large White,Per Carton,Conventional,0.87
2019,August,8/3/2019,8/9/2019,SouthEast,Large White,Per Carton,Conventional,0.81
2019,August,8/3/2019,8/9/2019,SouthEast,Large White,Per Carton,Conventional,1.99
2019,August,8/3/2019,8/9/2019,SouthWest,Large White,Per Carton,Organic,2.5
2019,August,8/3/2019,8/9/2019,SouthWest,Large White,Per Carton,Conventional,1.83
2019,August,8/3/2019,8/9/2019,SouthWest,Large White,Per Carton,Conventional,3.59
2019,August,8/3/2019,8/9/2019,SouthWest,Medium White,Per Carton,Conventional,0.8
2019,August,8/10/2019,8/16/2019,Alaska,Large White,Per Carton,Conventional,1.3
2019,August,8/10/2019,8/16/2019,Hawaii,Large Brown,Per Carton,Organic,2.5
2019,August,8/10/2019,8/16/2019,MidWest,Large Brown,Per Carton,Organic,2.32
2019,August,8/10/2019,8/16/2019,MidWest,Large Brown,Per Carton,Organic,3.5
2019,August,8/10/2019,8/16/2019,MidWest,Extra Large White,Per Carton,Conventional,2
2019,August,8/10/2019,8/16/2019,MidWest,Large White,Per Carton,Organic,1.99
2019,August,8/10/2019,8/16/2019,MidWest,Large White,Per Carton,Conventional,0.87
2019,August,8/10/2019,8/16/2019,MidWest,Large White,Per Carton,Conventional,1.99
2019,August,8/10/2019,8/16/2019,MidWest,Medium White,Per Carton,Conventional,0.33
2019,August,8/10/2019,8/16/2019,National,Extra Large Brown,Per Carton,Conventional,0.99
2019,August,8/10/2019,8/16/2019,National,Large Brown,Per Carton,Organic,2.57
2019,August,8/10/2019,8/16/2019,National,Large Brown,Per Carton,Conventional,2.66
2019,August,8/10/2019,8/16/2019,National,Large Brown,Per Carton,Organic,3.97
2019,August,8/10/2019,8/16/2019,National,Large Brown,Per Carton,Conventional,2.09
2019,August,8/10/2019,8/16/2019,National,Extra Large White,Per Carton,Conventional,1.4
2019,August,8/10/2019,8/16/2019,National,Extra Large White,Per Carton,Conventional,2.57
2019,August,8/10/2019,8/16/2019,National,Large White,Per Carton,Organic,1.99
2019,August,8/10/2019,8/16/2019,National,Large White,Per Carton,Conventional,1.11
2019,August,8/10/2019,8/16/2019,National,Large White,Per Carton,Conventional,2.18
2019,August,8/10/2019,8/16/2019,NorthEast,Extra Large Brown,Per Carton,Conventional,0.99
2019,August,8/10/2019,8/16/2019,NorthEast,Extra Large Brown,Per Carton,Conventional,4.49
2019,August,8/10/2019,8/16/2019,NorthEast,Large Brown,Per Carton,Organic,2.7
2019,August,8/10/2019,8/16/2019,NorthEast,Large Brown,Per Carton,Conventional,2.66
2019,August,8/10/2019,8/16/2019,NorthEast,Large Brown,Per Carton,Organic,3.99
2019,August,8/10/2019,8/16/2019,NorthEast,Large Brown,Per Carton,Conventional,2.05
2019,August,8/10/2019,8/16/2019,NorthEast,Extra Large White,Per Carton,Conventional,2.91
2019,August,8/10/2019,8/16/2019,NorthEast,Large White,Per Carton,Conventional,0.97
2019,August,8/10/2019,8/16/2019,NorthEast,Large White,Per Carton,Conventional,2.5
2019,August,8/10/2019,8/16/2019,NorthWest,Large Brown,Per Carton,Organic,2.99
2019,August,8/10/2019,8/16/2019,NorthWest,Large White,Per Carton,Conventional,1.08
2019,August,8/10/2019,8/16/2019,NorthWest,Medium White,Per Carton,Conventional,0.88
2019,August,8/10/2019,8/16/2019,SouthCentral,Large Brown,Per Carton,Organic,2.51
2019,August,8/10/2019,8/16/2019,SouthCentral,Large White,Per Carton,Conventional,0.99
2019,August,8/10/2019,8/16/2019,SouthCentral,Large White,Per Carton,Conventional,1.74
2019,August,8/10/2019,8/16/2019,SouthEast,Large Brown,Per Carton,Organic,2.49
2019,August,8/10/2019,8/16/2019,SouthEast,Large Brown,Per Carton,Organic,4.03
2019,August,8/10/2019,8/16/2019,SouthEast,Large Brown,Per Carton,Conventional,2.5
2019,August,8/10/2019,8/16/2019,SouthEast,Extra Large White,Per Carton,Conventional,2.66
2019,August,8/10/2019,8/16/2019,SouthEast,Large White,Per Carton,Conventional,0.98
2019,August,8/10/2019,8/16/2019,SouthEast,Large White,Per Carton,Conventional,1.99
2019,August,8/10/2019,8/16/2019,SouthWest,Large Brown,Per Carton,Organic,2.62
2019,August,8/10/2019,8/16/2019,SouthWest,Large Brown,Per Carton,Organic,3.98
=======
2019,January,1/5/2019,1/11/2019,Alaska,Large Brown,Per Carton,"Cage-Free, USDA Organic",4.29
2019,January,1/5/2019,1/11/2019,Alaska,Large White,Per Carton,Conventional,1.29
2019,January,1/5/2019,1/11/2019,Alaska,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.29
2019,January,1/5/2019,1/11/2019,Hawaii,Large White,Per Carton,Conventional,4.39
2019,January,1/5/2019,1/11/2019,Hawaii,Medium White,Per Carton,Conventional,2
2019,January,1/5/2019,1/11/2019,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.71
2019,January,1/5/2019,1/11/2019,MidWest,Large Brown,Per Carton,USDA Organic,2.99
2019,January,1/5/2019,1/11/2019,MidWest,Large White,Per Carton,Conventional,1.5
2019,January,1/5/2019,1/11/2019,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.33
2019,January,1/5/2019,1/11/2019,MidWest,Medium White,Per Carton,Conventional,0.51
2019,January,1/5/2019,1/11/2019,National,Extra Large Brown,Per Carton,"Cage-Free, USDA Organic",3.49
2019,January,1/5/2019,1/11/2019,National,Extra Large Brown,Per Carton,USDA Organic,3.99
2019,January,1/5/2019,1/11/2019,National,Extra Large Brown,Per Carton,Vegatarian-Fed,2.49
2019,January,1/5/2019,1/11/2019,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.57
2019,January,1/5/2019,1/11/2019,National,Large Brown,Per Carton,USDA Organic,3.36
2019,January,1/5/2019,1/11/2019,National,Large Brown,Per Carton,Vegatarian-Fed,2.32
2019,January,1/5/2019,1/11/2019,National,Extra Large White,Per Carton,Conventional,2
2019,January,1/5/2019,1/11/2019,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.35
2019,January,1/5/2019,1/11/2019,National,Large White,Per Carton,"Cage-Free, USDA Organic",1.9
2019,January,1/5/2019,1/11/2019,National,Large White,Per Carton,Conventional,1.81
2019,January,1/5/2019,1/11/2019,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.98
2019,January,1/5/2019,1/11/2019,National,Large White,Per Carton,Vegatarian-Fed,2.47
2019,January,1/5/2019,1/11/2019,NorthEast,Extra Large Brown,Per Carton,"Cage-Free, USDA Organic",3.49
2019,January,1/5/2019,1/11/2019,NorthEast,Extra Large Brown,Per Carton,USDA Organic,3.99
2019,January,1/5/2019,1/11/2019,NorthEast,Extra Large Brown,Per Carton,Vegatarian-Fed,2.49
2019,January,1/5/2019,1/11/2019,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.76
2019,January,1/5/2019,1/11/2019,NorthEast,Large Brown,Per Carton,USDA Organic,4.49
2019,January,1/5/2019,1/11/2019,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,2.33
2019,January,1/5/2019,1/11/2019,NorthEast,Extra Large White,Per Carton,Conventional,2
2019,January,1/5/2019,1/11/2019,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.36
2019,January,1/5/2019,1/11/2019,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",2.99
2019,January,1/5/2019,1/11/2019,NorthEast,Large White,Per Carton,Conventional,1.63
2019,January,1/5/2019,1/11/2019,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.04
2019,January,1/5/2019,1/11/2019,NorthEast,Large White,Per Carton,Vegatarian-Fed,2.47
2019,January,1/5/2019,1/11/2019,NorthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.98
2019,January,1/5/2019,1/11/2019,NorthWest,Large Brown,Per Carton,USDA Organic,3.41
2019,January,1/5/2019,1/11/2019,NorthWest,Large White,Per Carton,"Cage-Free, USDA Organic",1.59
2019,January,1/5/2019,1/11/2019,NorthWest,Large White,Per Carton,Conventional,1.24
2019,January,1/5/2019,1/11/2019,NorthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.36
2019,January,1/5/2019,1/11/2019,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.26
2019,January,1/5/2019,1/11/2019,SouthCentral,Large Brown,Per Carton,USDA Organic,3
2019,January,1/5/2019,1/11/2019,SouthCentral,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/5/2019,1/11/2019,SouthCentral,Large White,Per Carton,Conventional,1.33
2019,January,1/5/2019,1/11/2019,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.64
2019,January,1/5/2019,1/11/2019,SouthCentral,Medium White,Per Carton,Conventional,1.5
2019,January,1/5/2019,1/11/2019,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.91
2019,January,1/5/2019,1/11/2019,SouthEast,Large Brown,Per Carton,USDA Organic,3.99
2019,January,1/5/2019,1/11/2019,SouthEast,Large Brown,Per Carton,Vegatarian-Fed,2.29
2019,January,1/5/2019,1/11/2019,SouthEast,Large White,Per Carton,Conventional,2.5
2019,January,1/5/2019,1/11/2019,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/5/2019,1/11/2019,SouthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.99
2019,January,1/5/2019,1/11/2019,SouthWest,Large Brown,Per Carton,USDA Organic,3.16
2019,January,1/5/2019,1/11/2019,SouthWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.88
2019,January,1/5/2019,1/11/2019,SouthWest,Large White,Per Carton,"Cage-Free, USDA Organic",1.5
2019,January,1/5/2019,1/11/2019,SouthWest,Large White,Per Carton,Conventional,2.86
2019,January,1/5/2019,1/11/2019,SouthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.79
2019,January,1/5/2019,1/11/2019,SouthWest,Medium White,Per Carton,Conventional,1.78
2019,January,1/12/2019,1/18/2019,Alaska,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.07
2019,January,1/12/2019,1/18/2019,Alaska,Large White,Per Carton,Conventional,0.99
2019,January,1/12/2019,1/18/2019,MidWest,Extra Large Brown,Per Carton,"Cage-Free, USDA Organic",3.49
2019,January,1/12/2019,1/18/2019,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.84
2019,January,1/12/2019,1/18/2019,MidWest,Large Brown,Per Carton,USDA Organic,2.93
2019,January,1/12/2019,1/18/2019,MidWest,Extra Large White,Per Carton,Conventional,1.72
2019,January,1/12/2019,1/18/2019,MidWest,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.08
2019,January,1/12/2019,1/18/2019,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.12
2019,January,1/12/2019,1/18/2019,MidWest,Large White,Per Carton,Conventional,1.14
2019,January,1/12/2019,1/18/2019,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.37
2019,January,1/12/2019,1/18/2019,MidWest,Medium White,Per Carton,Conventional,0.69
2019,January,1/12/2019,1/18/2019,National,Extra Large Brown,Per Carton,"Cage-Free, USDA Organic",3.61
2019,January,1/12/2019,1/18/2019,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.36
2019,January,1/12/2019,1/18/2019,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/12/2019,1/18/2019,National,Large Brown,Per Carton,USDA Organic,3.23
2019,January,1/12/2019,1/18/2019,National,Large Brown,Per Carton,Vegatarian-Fed,2.5
2019,January,1/12/2019,1/18/2019,National,Extra Large White,Per Carton,Conventional,2.94
2019,January,1/12/2019,1/18/2019,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.95
2019,January,1/12/2019,1/18/2019,National,Large White,Per Carton,"Cage-Free, USDA Organic",2.09
2019,January,1/12/2019,1/18/2019,National,Large White,Per Carton,Conventional,1.76
2019,January,1/12/2019,1/18/2019,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.08
2019,January,1/12/2019,1/18/2019,National,Large White,Per Carton,USDA Organic,2.49
2019,January,1/12/2019,1/18/2019,NorthEast,Extra Large Brown,Per Carton,"Cage-Free, USDA Organic",3.77
2019,January,1/12/2019,1/18/2019,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.24
2019,January,1/12/2019,1/18/2019,NorthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/12/2019,1/18/2019,NorthEast,Large Brown,Per Carton,USDA Organic,3.77
2019,January,1/12/2019,1/18/2019,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,2.5
2019,January,1/12/2019,1/18/2019,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.99
2019,January,1/12/2019,1/18/2019,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",1.99
2019,January,1/12/2019,1/18/2019,NorthEast,Large White,Per Carton,Conventional,1.52
2019,January,1/12/2019,1/18/2019,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.96
2019,January,1/12/2019,1/18/2019,NorthEast,Large White,Per Carton,USDA Organic,2.49
2019,January,1/12/2019,1/18/2019,NorthWest,Large White,Per Carton,Conventional,0.88
2019,January,1/12/2019,1/18/2019,NorthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/12/2019,1/18/2019,SouthCentral,Large Brown,Per Carton,"Cage-Free, USDA Organic",3
2019,January,1/12/2019,1/18/2019,SouthCentral,Large Brown,Per Carton,USDA Organic,2.84
2019,January,1/12/2019,1/18/2019,SouthCentral,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.32
2019,January,1/12/2019,1/18/2019,SouthCentral,Large White,Per Carton,"Cage-Free, USDA Organic",3.49
2019,January,1/12/2019,1/18/2019,SouthCentral,Large White,Per Carton,Conventional,1.52
2019,January,1/12/2019,1/18/2019,SouthCentral,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/12/2019,1/18/2019,SouthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.89
2019,January,1/12/2019,1/18/2019,SouthEast,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/12/2019,1/18/2019,SouthEast,Large Brown,Per Carton,USDA Organic,2.79
2019,January,1/12/2019,1/18/2019,SouthEast,Large Brown,Per Carton,Vegatarian-Fed,2.5
2019,January,1/12/2019,1/18/2019,SouthEast,Extra Large White,Per Carton,Conventional,4.59
2019,January,1/12/2019,1/18/2019,SouthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.29
2019,January,1/12/2019,1/18/2019,SouthEast,Large White,Per Carton,Conventional,1.09
2019,January,1/12/2019,1/18/2019,SouthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),1.77
2019,January,1/12/2019,1/18/2019,SouthEast,Large White,Per Carton,USDA Organic,2.49
2019,January,1/12/2019,1/18/2019,SouthEast,Medium White,Per Carton,Conventional,0.69
2019,January,1/12/2019,1/18/2019,SouthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",1.94
2019,January,1/12/2019,1/18/2019,SouthWest,Large Brown,Per Carton,USDA Organic,3.28
2019,January,1/12/2019,1/18/2019,SouthWest,Large White,Per Carton,Conventional,1.89
2019,January,1/12/2019,1/18/2019,SouthWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3
2019,January,1/12/2019,1/18/2019,SouthWest,Medium White,Per Carton,Conventional,2.79
2019,January,1/19/2019,1/25/2019,Alaska,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.21
2019,January,1/19/2019,1/25/2019,Alaska,Large Brown,Per Carton,Conventional,1.99
2019,January,1/19/2019,1/25/2019,Hawaii,Large White,Per Carton,Conventional,3.5
2019,January,1/19/2019,1/25/2019,Hawaii,Large White,Per Carton,Nutritionally Enhanced (Omega-3),3.99
2019,January,1/19/2019,1/25/2019,MidWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.57
2019,January,1/19/2019,1/25/2019,MidWest,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/19/2019,1/25/2019,MidWest,Large Brown,Per Carton,USDA Organic,3.49
2019,January,1/19/2019,1/25/2019,MidWest,Large Brown,Per Carton,Vegatarian-Fed,2.28
2019,January,1/19/2019,1/25/2019,MidWest,Extra Large White,Per Carton,Conventional,1.66
2019,January,1/19/2019,1/25/2019,MidWest,Large White,Per Carton,"Cage-Free, USDA Organic",1.69
2019,January,1/19/2019,1/25/2019,MidWest,Large White,Per Carton,Conventional,1.63
2019,January,1/19/2019,1/25/2019,MidWest,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.04
2019,January,1/19/2019,1/25/2019,National,Extra Large Brown,Per Carton,"Cage-Free, USDA Organic",3.99
2019,January,1/19/2019,1/25/2019,National,Extra Large Brown,Per Carton,USDA Organic,3.99
2019,January,1/19/2019,1/25/2019,National,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.66
2019,January,1/19/2019,1/25/2019,National,Large Brown,Per Carton,Conventional,1.94
2019,January,1/19/2019,1/25/2019,National,Large Brown,Per Carton,Nutritionally Enhanced (Omega-3),2.5
2019,January,1/19/2019,1/25/2019,National,Large Brown,Per Carton,USDA Organic,3.93
2019,January,1/19/2019,1/25/2019,National,Large Brown,Per Carton,Vegatarian-Fed,2.45
2019,January,1/19/2019,1/25/2019,National,Extra Large White,Per Carton,Conventional,1.66
2019,January,1/19/2019,1/25/2019,National,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.33
2019,January,1/19/2019,1/25/2019,National,Large White,Per Carton,"Cage-Free, USDA Organic",2.3
2019,January,1/19/2019,1/25/2019,National,Large White,Per Carton,Conventional,1.53
2019,January,1/19/2019,1/25/2019,National,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.13
2019,January,1/19/2019,1/25/2019,National,Large White,Per Carton,USDA Organic,3.99
2019,January,1/19/2019,1/25/2019,NorthEast,Extra Large Brown,Per Carton,USDA Organic,3.99
2019,January,1/19/2019,1/25/2019,NorthEast,Large Brown,Per Carton,"Cage-Free, USDA Organic",3.37
2019,January,1/19/2019,1/25/2019,NorthEast,Large Brown,Per Carton,USDA Organic,4.16
2019,January,1/19/2019,1/25/2019,NorthEast,Large Brown,Per Carton,Vegatarian-Fed,2.57
2019,January,1/19/2019,1/25/2019,NorthEast,Extra Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.33
2019,January,1/19/2019,1/25/2019,NorthEast,Large White,Per Carton,"Cage-Free, USDA Organic",1.5
2019,January,1/19/2019,1/25/2019,NorthEast,Large White,Per Carton,Conventional,0.99
2019,January,1/19/2019,1/25/2019,NorthEast,Large White,Per Carton,Nutritionally Enhanced (Omega-3),2.42
2019,January,1/19/2019,1/25/2019,NorthEast,Large White,Per Carton,USDA Organic,3.99
2019,January,1/19/2019,1/25/2019,NorthEast,Medium White,Per Carton,Conventional,0.99
2019,January,1/19/2019,1/25/2019,NorthWest,Large Brown,Per Carton,"Cage-Free, USDA Organic",2.52
2019,January,1/19/2019,1/25/2019,NorthWest,Large White,Per Carton,"Cage-Free, USDA Organic",2.13
