report begin date,report end date,month,region,type,price unit,environment,price avg
5/4/2019,5/10/2019,May,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.57
5/4/2019,5/10/2019,May,NorthWest,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
5/4/2019,5/10/2019,May,NorthWest,BROWN LARGE,Per Carton,USDA Organic,3.63
5/4/2019,5/10/2019,May,NorthWest,WHITE LARGE,Per Carton,Conventional,0.93
5/4/2019,5/10/2019,May,NorthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/4/2019,5/10/2019,May,NorthWest,WHITE MEDIUM,Per Carton,Conventional,0.99
5/4/2019,5/10/2019,May,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.63
5/4/2019,5/10/2019,May,SouthCentral,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
5/4/2019,5/10/2019,May,SouthCentral,WHITE LARGE,Per Carton,Conventional,0.97
5/4/2019,5/10/2019,May,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.69
5/4/2019,5/10/2019,May,SouthCentral,WHITE MEDIUM,Per Carton,Conventional,1.98
5/4/2019,5/10/2019,May,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.57
5/4/2019,5/10/2019,May,SouthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.69
5/4/2019,5/10/2019,May,SouthEast,BROWN LARGE,Per Carton,USDA Organic,3.98
5/4/2019,5/10/2019,May,SouthEast,WHITE EXTRA LARGE,Per Carton,Conventional,2.74
5/4/2019,5/10/2019,May,SouthEast,WHITE LARGE,Per Carton,Conventional,0.97
5/4/2019,5/10/2019,May,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.09
5/4/2019,5/10/2019,May,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.65
5/4/2019,5/10/2019,May,SouthWest,BROWN LARGE,Per Carton,USDA Organic,3.49
5/4/2019,5/10/2019,May,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,1.61
5/4/2019,5/10/2019,May,SouthWest,WHITE LARGE,Per Carton,Conventional,1.24
5/4/2019,5/10/2019,May,SouthWest,WHITE MEDIUM,Per Carton,Conventional,1.79
5/11/2019,5/17/2019,May,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.00
5/11/2019,5/17/2019,May,Hawaii,WHITE EXTRA LARGE,Per Carton,Conventional,3.00
5/11/2019,5/17/2019,May,Hawaii,WHITE LARGE,Per Carton,Conventional,1.82
5/11/2019,5/17/2019,May,MidWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.29
5/11/2019,5/17/2019,May,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.03
5/11/2019,5/17/2019,May,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.29
5/11/2019,5/17/2019,May,MidWest,WHITE EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.99
5/11/2019,5/17/2019,May,MidWest,WHITE EXTRA LARGE,Per Carton,USDA Organic,3.99
5/11/2019,5/17/2019,May,MidWest,WHITE LARGE,Per Carton,Conventional,0.84
5/11/2019,5/17/2019,May,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.99
5/11/2019,5/17/2019,May,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.29
5/11/2019,5/17/2019,May,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.15
5/11/2019,5/17/2019,May,National,BROWN LARGE,Per Carton,Conventional,0.99
5/11/2019,5/17/2019,May,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
5/11/2019,5/17/2019,May,National,BROWN LARGE,Per Carton,USDA Organic,4.25
5/11/2019,5/17/2019,May,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.31
5/11/2019,5/17/2019,May,National,WHITE EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",2.61
5/11/2019,5/17/2019,May,National,WHITE EXTRA LARGE,Per Carton,Conventional,2.09
5/11/2019,5/17/2019,May,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.62
5/11/2019,5/17/2019,May,National,WHITE EXTRA LARGE,Per Carton,USDA Organic,4.35
5/11/2019,5/17/2019,May,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.49
5/11/2019,5/17/2019,May,National,WHITE LARGE,Per Carton,Conventional,1.16
5/11/2019,5/17/2019,May,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/11/2019,5/17/2019,May,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",1.82
5/11/2019,5/17/2019,May,NorthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
5/11/2019,5/17/2019,May,NorthEast,BROWN LARGE,Per Carton,USDA Organic,4.24
5/11/2019,5/17/2019,May,NorthEast,WHITE EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",1.00
5/11/2019,5/17/2019,May,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.00
5/11/2019,5/17/2019,May,NorthEast,WHITE EXTRA LARGE,Per Carton,USDA Organic,4.37
5/11/2019,5/17/2019,May,NorthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",2.49
5/11/2019,5/17/2019,May,NorthEast,WHITE LARGE,Per Carton,Conventional,1.06
5/11/2019,5/17/2019,May,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.54
5/11/2019,5/17/2019,May,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.90
5/11/2019,5/17/2019,May,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
5/11/2019,5/17/2019,May,NorthWest,WHITE LARGE,Per Carton,Conventional,1.29
5/11/2019,5/17/2019,May,NorthWest,WHITE MEDIUM,Per Carton,Conventional,0.99
5/11/2019,5/17/2019,May,SouthCentral,BROWN LARGE,Per Carton,Conventional,0.99
5/11/2019,5/17/2019,May,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,2.40
5/11/2019,5/17/2019,May,SouthCentral,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
5/11/2019,5/17/2019,May,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.03
5/11/2019,5/17/2019,May,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.53
5/11/2019,5/17/2019,May,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.00
5/11/2019,5/17/2019,May,SouthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
5/11/2019,5/17/2019,May,SouthEast,BROWN LARGE,Per Carton,USDA Organic,4.49
5/11/2019,5/17/2019,May,SouthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.00
5/11/2019,5/17/2019,May,SouthEast,WHITE EXTRA LARGE,Per Carton,USDA Organic,4.99
5/11/2019,5/17/2019,May,SouthEast,WHITE LARGE,Per Carton,Conventional,0.76
5/11/2019,5/17/2019,May,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.53
5/11/2019,5/17/2019,May,SouthEast,WHITE MEDIUM,Per Carton,Conventional,1.00
5/11/2019,5/17/2019,May,SouthWest,BROWN EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.99
5/11/2019,5/17/2019,May,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.25
5/11/2019,5/17/2019,May,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,1.18
5/11/2019,5/17/2019,May,SouthWest,WHITE LARGE,Per Carton,Conventional,2.00
5/18/2019,5/24/2019,May,Hawaii,WHITE LARGE,Per Carton,Conventional,1.99
5/18/2019,5/24/2019,May,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",4.44
5/18/2019,5/24/2019,May,MidWest,BROWN LARGE,Per Carton,USDA Organic,4.99
5/18/2019,5/24/2019,May,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,2.29
5/18/2019,5/24/2019,May,MidWest,WHITE EXTRA LARGE,Per Carton,Conventional,4.69
5/18/2019,5/24/2019,May,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.50
5/18/2019,5/24/2019,May,MidWest,WHITE LARGE,Per Carton,Conventional,0.99
5/18/2019,5/24/2019,May,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.96
5/18/2019,5/24/2019,May,MidWest,WHITE LARGE,Per Carton,USDA Organic,2.00
5/18/2019,5/24/2019,May,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.50
5/18/2019,5/24/2019,May,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.96
5/18/2019,5/24/2019,May,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.00
5/18/2019,5/24/2019,May,National,BROWN LARGE,Per Carton,USDA Organic,3.82
5/18/2019,5/24/2019,May,National,BROWN LARGE,Per Carton,Vegatarian-Fed,2.65
5/18/2019,5/24/2019,May,National,WHITE EXTRA LARGE,Per Carton,Conventional,4.69
5/18/2019,5/24/2019,May,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.80
5/18/2019,5/24/2019,May,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.53
5/18/2019,5/24/2019,May,National,WHITE LARGE,Per Carton,Conventional,1.09
5/18/2019,5/24/2019,May,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.43
5/18/2019,5/24/2019,May,National,WHITE LARGE,Per Carton,USDA Organic,2.00
5/18/2019,5/24/2019,May,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
5/18/2019,5/24/2019,May,NorthEast,BROWN LARGE,Per Carton,USDA Organic,3.52
5/18/2019,5/24/2019,May,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,3.99
5/18/2019,5/24/2019,May,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.97
5/18/2019,5/24/2019,May,NorthEast,WHITE LARGE,Per Carton,Conventional,0.89
5/18/2019,5/24/2019,May,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.65
5/18/2019,5/24/2019,May,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.59
5/18/2019,5/24/2019,May,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.66
5/18/2019,5/24/2019,May,NorthWest,WHITE LARGE,Per Carton,Conventional,0.79
5/18/2019,5/24/2019,May,NorthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/18/2019,5/24/2019,May,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.97
5/18/2019,5/24/2019,May,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.33
5/18/2019,5/24/2019,May,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,2.29
5/18/2019,5/24/2019,May,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.59
5/18/2019,5/24/2019,May,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.28
5/18/2019,5/24/2019,May,SouthEast,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.50
5/18/2019,5/24/2019,May,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.49
5/18/2019,5/24/2019,May,SouthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.00
5/18/2019,5/24/2019,May,SouthEast,BROWN LARGE,Per Carton,USDA Organic,3.99
5/18/2019,5/24/2019,May,SouthEast,WHITE EXTRA LARGE,Per Carton,Conventional,4.69
5/18/2019,5/24/2019,May,SouthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/18/2019,5/24/2019,May,SouthEast,WHITE LARGE,Per Carton,Conventional,0.88
5/18/2019,5/24/2019,May,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.98
5/18/2019,5/24/2019,May,SouthEast,WHITE MEDIUM,Per Carton,Conventional,0.59
5/18/2019,5/24/2019,May,SouthWest,BROWN EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.99
5/18/2019,5/24/2019,May,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.66
5/18/2019,5/24/2019,May,SouthWest,WHITE LARGE,Per Carton,Conventional,1.39
5/18/2019,5/24/2019,May,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.66
5/18/2019,5/24/2019,May,SouthWest,WHITE MEDIUM,Per Carton,Conventional,2.50
5/25/2019,5/31/2019,May,Alaska,WHITE LARGE,Per Carton,Conventional,2.00
5/25/2019,5/31/2019,May,Alaska,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.39
5/25/2019,5/31/2019,May,Hawaii,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.99
5/25/2019,5/31/2019,May,Hawaii,WHITE LARGE,Per Carton,Conventional,1.99
5/25/2019,5/31/2019,May,MidWest,BROWN EXTRA LARGE,Per Carton,Conventional,2.00
5/25/2019,5/31/2019,May,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.98
5/25/2019,5/31/2019,May,MidWest,BROWN LARGE,Per Carton,USDA Organic,4.72
5/25/2019,5/31/2019,May,MidWest,BROWN LARGE,Per Carton,Vegatarian-Fed,1.99
5/25/2019,5/31/2019,May,MidWest,WHITE EXTRA LARGE,Per Carton,Conventional,1.00
5/25/2019,5/31/2019,May,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
5/25/2019,5/31/2019,May,MidWest,WHITE LARGE,Per Carton,Conventional,0.92
5/25/2019,5/31/2019,May,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/25/2019,5/31/2019,May,National,BROWN EXTRA LARGE,Per Carton,Conventional,2.00
5/25/2019,5/31/2019,May,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,4.99
5/25/2019,5/31/2019,May,National,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.50
5/25/2019,5/31/2019,May,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.98
5/25/2019,5/31/2019,May,National,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.49
5/25/2019,5/31/2019,May,National,BROWN LARGE,Per Carton,USDA Organic,4.21
5/25/2019,5/31/2019,May,National,BROWN LARGE,Per Carton,Vegatarian-Fed,1.89
5/25/2019,5/31/2019,May,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.09
5/25/2019,5/31/2019,May,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/25/2019,5/31/2019,May,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
5/25/2019,5/31/2019,May,National,WHITE LARGE,Per Carton,Conventional,1.11
5/25/2019,5/31/2019,May,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.42
5/25/2019,5/31/2019,May,National,WHITE LARGE,Per Carton,USDA Organic,3.99
5/25/2019,5/31/2019,May,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,4.99
5/25/2019,5/31/2019,May,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.37
5/25/2019,5/31/2019,May,NorthEast,BROWN LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.49
5/25/2019,5/31/2019,May,NorthEast,BROWN LARGE,Per Carton,USDA Organic,3.95
5/25/2019,5/31/2019,May,NorthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,1.91
5/25/2019,5/31/2019,May,NorthEast,WHITE EXTRA LARGE,Per Carton,Conventional,0.99
5/25/2019,5/31/2019,May,NorthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/25/2019,5/31/2019,May,NorthEast,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
5/25/2019,5/31/2019,May,NorthEast,WHITE LARGE,Per Carton,Conventional,1.18
5/25/2019,5/31/2019,May,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.41
5/25/2019,5/31/2019,May,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.98
5/25/2019,5/31/2019,May,NorthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
5/25/2019,5/31/2019,May,NorthWest,WHITE LARGE,Per Carton,Conventional,1.00
5/25/2019,5/31/2019,May,NorthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),1.99
5/25/2019,5/31/2019,May,NorthWest,WHITE MEDIUM,Per Carton,Conventional,1.25
5/25/2019,5/31/2019,May,SouthCentral,BROWN EXTRA LARGE,Per Carton,Vegatarian-Fed,2.50
5/25/2019,5/31/2019,May,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.53
5/25/2019,5/31/2019,May,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.65
5/25/2019,5/31/2019,May,SouthCentral,BROWN LARGE,Per Carton,Vegatarian-Fed,1.99
5/25/2019,5/31/2019,May,SouthCentral,WHITE LARGE,Per Carton,Conventional,0.90
5/25/2019,5/31/2019,May,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/25/2019,5/31/2019,May,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.90
5/25/2019,5/31/2019,May,SouthEast,BROWN LARGE,Per Carton,USDA Organic,4.65
5/25/2019,5/31/2019,May,SouthEast,BROWN LARGE,Per Carton,Vegatarian-Fed,1.77
5/25/2019,5/31/2019,May,SouthEast,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
5/25/2019,5/31/2019,May,SouthEast,WHITE LARGE,Per Carton,Conventional,1.18
5/25/2019,5/31/2019,May,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.39
5/25/2019,5/31/2019,May,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.65
5/25/2019,5/31/2019,May,SouthWest,BROWN LARGE,Per Carton,USDA Organic,4.99
5/25/2019,5/31/2019,May,SouthWest,WHITE EXTRA LARGE,Per Carton,Conventional,1.18
5/25/2019,5/31/2019,May,SouthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.99
5/25/2019,5/31/2019,May,SouthWest,WHITE LARGE,Per Carton,Conventional,1.32
5/25/2019,5/31/2019,May,SouthWest,WHITE LARGE,Per Carton,USDA Organic,3.99
5/25/2019,5/31/2019,May,SouthWest,WHITE MEDIUM,Per Carton,Conventional,0.99
6/1/2019,6/7/2019,June,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.33
6/1/2019,6/7/2019,June,Alaska,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.00
6/1/2019,6/7/2019,June,Hawaii,BROWN EXTRA LARGE,Per Carton,USDA Organic,2.99
6/1/2019,6/7/2019,June,Hawaii,WHITE LARGE,Per Carton,Conventional,0.99
6/1/2019,6/7/2019,June,Hawaii,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.99
6/1/2019,6/7/2019,June,MidWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.59
6/1/2019,6/7/2019,June,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.63
6/1/2019,6/7/2019,June,MidWest,BROWN LARGE,Per Carton,USDA Organic,4.71
6/1/2019,6/7/2019,June,MidWest,WHITE EXTRA LARGE,Per Carton,Conventional,4.69
6/1/2019,6/7/2019,June,MidWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.78
6/1/2019,6/7/2019,June,MidWest,WHITE LARGE,Per Carton,Conventional,0.86
6/1/2019,6/7/2019,June,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.27
6/1/2019,6/7/2019,June,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.20
6/1/2019,6/7/2019,June,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.69
6/1/2019,6/7/2019,June,National,BROWN LARGE,Per Carton,Conventional,0.97
6/1/2019,6/7/2019,June,National,BROWN LARGE,Per Carton,USDA Organic,3.67
6/1/2019,6/7/2019,June,National,WHITE EXTRA LARGE,Per Carton,Conventional,1.75
6/1/2019,6/7/2019,June,National,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.68
6/1/2019,6/7/2019,June,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.85
6/1/2019,6/7/2019,June,National,WHITE LARGE,Per Carton,Conventional,1.13
6/1/2019,6/7/2019,June,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.54
6/1/2019,6/7/2019,June,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,2.99
6/1/2019,6/7/2019,June,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",3.40
6/1/2019,6/7/2019,June,NorthEast,BROWN LARGE,Per Carton,Conventional,0.99
6/1/2019,6/7/2019,June,NorthEast,BROWN LARGE,Per Carton,USDA Organic,3.99
6/1/2019,6/7/2019,June,NorthEast,WHITE EXTRA LARGE,Per Carton,Conventional,0.99
6/1/2019,6/7/2019,June,NorthEast,WHITE LARGE,Per Carton,Conventional,1.14
6/1/2019,6/7/2019,June,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.02
6/1/2019,6/7/2019,June,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.99
6/1/2019,6/7/2019,June,NorthWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,2.99
6/1/2019,6/7/2019,June,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.83
6/1/2019,6/7/2019,June,NorthWest,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.90
6/1/2019,6/7/2019,June,NorthWest,WHITE LARGE,Per Carton,Conventional,0.74
6/1/2019,6/7/2019,June,NorthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.52
6/1/2019,6/7/2019,June,SouthCentral,BROWN EXTRA LARGE,Per Carton,USDA Organic,2.99
6/1/2019,6/7/2019,June,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.54
6/1/2019,6/7/2019,June,SouthCentral,BROWN LARGE,Per Carton,Conventional,0.89
6/1/2019,6/7/2019,June,SouthCentral,BROWN LARGE,Per Carton,USDA Organic,3.07
6/1/2019,6/7/2019,June,SouthCentral,WHITE EXTRA LARGE,Per Carton,Conventional,0.99
6/1/2019,6/7/2019,June,SouthCentral,WHITE EXTRA LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.68
6/1/2019,6/7/2019,June,SouthCentral,WHITE LARGE,Per Carton,Conventional,1.06
6/1/2019,6/7/2019,June,SouthCentral,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.19
6/1/2019,6/7/2019,June,SouthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,2.99
6/1/2019,6/7/2019,June,SouthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.54
6/1/2019,6/7/2019,June,SouthEast,BROWN LARGE,Per Carton,USDA Organic,3.77
6/1/2019,6/7/2019,June,SouthEast,WHITE EXTRA LARGE,Per Carton,Conventional,4.69
6/1/2019,6/7/2019,June,SouthEast,WHITE LARGE,Per Carton,Conventional,1.19
6/1/2019,6/7/2019,June,SouthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.50
6/1/2019,6/7/2019,June,SouthEast,WHITE MEDIUM,Per Carton,Conventional,0.68
6/1/2019,6/7/2019,June,SouthWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,2.99
6/1/2019,6/7/2019,June,SouthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.50
6/1/2019,6/7/2019,June,SouthWest,BROWN LARGE,Per Carton,USDA Organic,3.09
6/1/2019,6/7/2019,June,SouthWest,WHITE LARGE,Per Carton,Conventional,1.50
6/1/2019,6/7/2019,June,SouthWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),3.03
6/1/2019,6/7/2019,June,SouthWest,WHITE MEDIUM,Per Carton,Conventional,0.99
6/8/2019,6/14/2019,June,Alaska,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.19
6/8/2019,6/14/2019,June,MidWest,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.49
6/8/2019,6/14/2019,June,MidWest,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.29
6/8/2019,6/14/2019,June,MidWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.10
6/8/2019,6/14/2019,June,MidWest,BROWN LARGE,Per Carton,USDA Organic,3.50
6/8/2019,6/14/2019,June,MidWest,WHITE EXTRA LARGE,Per Carton,Conventional,4.69
6/8/2019,6/14/2019,June,MidWest,WHITE LARGE,Per Carton,Conventional,0.58
6/8/2019,6/14/2019,June,MidWest,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.40
6/8/2019,6/14/2019,June,National,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.49
6/8/2019,6/14/2019,June,National,BROWN EXTRA LARGE,Per Carton,Conventional,0.99
6/8/2019,6/14/2019,June,National,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.43
6/8/2019,6/14/2019,June,National,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.12
6/8/2019,6/14/2019,June,National,BROWN LARGE,Per Carton,USDA Organic,4.31
6/8/2019,6/14/2019,June,National,WHITE EXTRA LARGE,Per Carton,Conventional,4.69
6/8/2019,6/14/2019,June,National,WHITE LARGE,Per Carton,"Cage-Free, USDA Organic",1.89
6/8/2019,6/14/2019,June,National,WHITE LARGE,Per Carton,Conventional,1.06
6/8/2019,6/14/2019,June,National,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.34
6/8/2019,6/14/2019,June,NorthEast,BROWN EXTRA LARGE,Per Carton,USDA Organic,3.99
6/8/2019,6/14/2019,June,NorthEast,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.97
6/8/2019,6/14/2019,June,NorthEast,BROWN LARGE,Per Carton,USDA Organic,4.04
6/8/2019,6/14/2019,June,NorthEast,WHITE LARGE,Per Carton,Conventional,1.19
6/8/2019,6/14/2019,June,NorthEast,WHITE LARGE,Per Carton,Nutritionally Enhanced (Omega-3),2.02
6/8/2019,6/14/2019,June,NorthEast,WHITE MEDIUM,Per Carton,Conventional,0.89
6/8/2019,6/14/2019,June,NorthWest,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.19
6/8/2019,6/14/2019,June,NorthWest,BROWN LARGE,Per Carton,USDA Organic,3.50
6/8/2019,6/14/2019,June,NorthWest,WHITE LARGE,Per Carton,Conventional,0.99
6/8/2019,6/14/2019,June,SouthCentral,BROWN EXTRA LARGE,Per Carton,"Cage-Free, USDA Organic",3.49
6/8/2019,6/14/2019,June,SouthCentral,BROWN EXTRA LARGE,Per Carton,Conventional,0.99
6/8/2019,6/14/2019,June,SouthCentral,BROWN LARGE,Per Carton,"Cage-Free, USDA Organic",2.02
